Country,ISO,WHO_region,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,19-20Diff
Afghanistan,AFG,Eastern Mediterranean,11.4879999160767,11.5080003738403,11.5340003967285,11.4479999542236,11.3870000839233,11.3129997253418,11.1840000152588,11.0570001602173,11.1180000305176,11.1639995574951,0.04599952697749998
Albania,ALB,European,13.4809999465942,13.3760004043579,15.8660001754761,17.4899997711182,17.0799999237061,15.2200002670288,13.75,12.3400001525879,12.331000328064,12.8129997253418,0.48199939727780006
Algeria,DZA,African,9.96000003814697,10.9700002670288,9.81999969482422,10.2069997787476,11.206000328064,10.2019996643066,11.996000289917,11.8819999694824,11.7040004730225,11.5249996185303,-0.17900085449219993
Angola,AGO,African,7.36199998855591,7.37900018692017,7.40000009536743,7.33099985122681,7.28200006484985,7.22300004959106,7.11899995803833,7.01900005340576,6.88600015640259,6.77400016784668,-0.11199998855590998
Argentina,ARG,Americas,7.17999982833862,7.21700000762939,7.09999990463257,7.26800012588501,7.75,7.97700023651123,8.34700012207031,9.22000026702881,9.78899955749512,10.4359998703003,0.6470003128051793
Armenia,ARM,European,18.443000793457,17.3010005950928,16.1790008544922,17.4979991912842,18.2609996795654,17.617000579834,17.7049999237061,17.496000289917,16.9899997711182,16.625,-0.3649997711181996
Australia,AUS,Western Pacific,5.08099985122681,5.22399997711182,5.66200017929077,6.0770001411438,6.05399990081787,5.71000003814697,5.59100008010864,5.2979998588562,5.26800012588501,5.32800006866455,0.05999994277954013
Austria,AUT,European,4.56400012969971,4.86499977111816,5.33500003814697,5.61999988555908,5.72300004959106,6.01399993896484,5.49900007247925,4.84800004959106,4.67399978637695,4.77899980545044,0.10500001907349077
Azerbaijan,AZE,European,5.42000007629395,5.19000005722046,4.96999979019165,4.90999984741211,4.96000003814697,5.0,5.0,4.90000009536743,5.50899982452393,5.96000003814697,0.45100021362303977
Bahamas,BHS,Americas,14.5200004577637,14.0200004577637,16.1800003051758,13.8000001907349,12.0,12.6999998092651,9.80000019073486,10.0,10.3599996566772,11.2700004577637,0.9100008010865004
Bahrain,BHR,Eastern Mediterranean,1.27400004863739,1.20000004768372,1.32299995422363,1.16999995708466,1.12999999523163,0.919000029563904,0.700999975204468,0.649999976158142,0.71399998664856,0.763000011444092,0.049000024795532005
Bangladesh,BGD,South-East Asia,3.70499992370605,4.05499982833862,4.42600011825562,4.39499998092651,4.37799978256226,4.34999990463257,4.37200021743774,4.2810001373291,4.19000005722046,4.15100002288818,-0.03900003433227983
Barbados,BRB,Americas,11.1899995803833,11.5900001525879,11.5500001907349,12.1700000762939,11.3500003814697,9.72000026702881,9.76099967956543,9.38500022888184,10.331000328064,10.9379997253418,0.6069993972778001
Belarus,BLR,European,6.09800004959106,6.07800006866455,6.06300020217896,5.98099994659424,5.91400003433228,5.84000015258789,5.65000009536743,4.76000022888184,4.59499979019165,4.625,0.03000020980834961
Belgium,BEL,European,7.1399998664856,7.54199981689453,8.42500019073486,8.52299976348877,8.48200035095215,7.82999992370605,7.08599996566772,5.94799995422363,5.58900022506714,5.69199991226196,0.10299968719482067
Belize,BLZ,Americas,8.42599964141846,8.38500022888184,8.34899997711182,8.24400043487549,7.57800006866455,7.0,6.59499979019165,6.51200008392334,6.41300010681152,6.35699987411499,-0.05600023269652965
Benin,BEN,African,2.64599990844727,2.66000008583069,2.67700004577637,2.62100005149841,2.58200001716614,2.53699994087219,2.45900011062622,2.38599991798401,2.23200011253357,2.02300000190735,-0.20900011062621981
Bhutan,BTN,South-East Asia,3.23000001907349,2.04999995231628,2.86999988555908,2.63000011444092,2.45000004768372,2.41599988937378,2.35800004005432,2.30299997329712,2.34200000762939,2.39000010490417,0.04800009727477983
Bolivia (Plurinational State of),BOL,Americas,2.21900010108948,2.04800009727478,2.39400005340576,2.00699996948242,3.06599998474121,3.52500009536743,3.67000007629395,3.53399991989136,3.49799990653992,3.45000004768372,-0.047999858856200284
Bosnia and Herzegovina,BIH,European,27.5820007324219,28.0100002288818,27.4500007629395,27.5170001983643,27.6940002441406,25.4080009460449,20.5270004272461,18.3999996185303,18.4249992370605,18.4379997253418,0.013000488281299738
Botswana,BWA,African,17.8649997711182,17.8889999389648,17.9209995269775,17.8190002441406,17.7469997406006,17.6590003967285,17.5049991607666,17.3530006408691,18.193000793457,18.7210006713867,0.5279998779297017
Brazil,BRA,Americas,6.91699981689453,7.18599987030029,6.97599983215332,6.66099977493286,8.42700004577637,11.6000003814697,12.8219995498657,12.3339996337891,12.0830001831055,11.9659996032715,-0.11700057983400036
Brunei Darussalam,BRN,Western Pacific,6.69399976730347,6.90500020980835,7.12599992752075,6.96500015258789,7.91400003433228,8.71100044250488,9.31599998474121,8.86200046539307,9.11699962615967,9.04399967193604,-0.07299995422362926
Bulgaria,BGR,European,11.2600002288818,12.2700004577637,12.9409999847412,11.423999786377,9.14299964904785,7.57499980926514,6.16400003433228,5.21099996566772,4.34000015258789,3.84999990463257,-0.4900002479553196
Burkina Faso,BFA,African,5.14300012588501,5.60099983215332,6.08699989318848,6.47900009155273,6.41800022125244,6.3439998626709,6.21600008010864,6.0939998626709,6.26399993896484,6.41400003433228,0.15000009536743963
Burundi,BDI,African,1.7150000333786,1.67799997329712,1.64400005340576,1.57200002670288,1.55200004577637,1.52799999713898,1.48699998855591,1.44799995422363,1.42700004577637,1.40799999237061,-0.019000053405760164
Cabo Verde,CPV,African,10.9350004196167,11.2180004119873,11.5109996795654,11.6979999542236,11.9090003967285,12.1059999465942,12.2399997711182,12.1700000762939,12.2489995956421,12.3179998397827,0.06900024414060013
Cambodia,KHM,Western Pacific,0.577000021934509,0.504999995231628,0.437999993562698,0.691999971866608,0.39300000667572,0.716000020503998,0.683000028133392,0.65200001001358,0.676999986171722,0.695999979972839,0.018999993801117054
Cameroon,CMR,African,3.96900010108948,3.83699989318848,3.71099996566772,3.53399991989136,3.50600004196167,3.47199988365173,3.41400003433228,3.35700011253357,3.38000011444092,3.42799997329712,0.04799985885619984
Canada,CAN,Americas,7.51100015640259,7.29199981689453,7.07399988174438,6.91400003433228,6.9060001373291,6.99900007247925,6.34000015258789,5.83099985122681,5.56400012969971,5.41200017929077,-0.15199995040894
Central African Republic,CAF,African,3.92899990081787,3.94000005722046,3.95600008964539,3.90199995040894,3.86400008201599,3.81900000572205,3.74000000953674,3.66400003433228,3.6800000667572,3.69600009918213,0.016000032424929866
Chad,TCD,African,1.63300001621246,1.7039999961853,1.78100001811981,1.80099999904633,1.83299994468689,1.85599994659424,1.84800004959106,1.83800005912781,1.89100003242493,1.942999958992,0.051999926567069865
Channel Islands,CHI,Other,8.37800025939941,8.46399974822998,8.52099990844727,8.29199981689453,8.08399963378906,7.85799980163574,7.62200021743774,7.40999984741211,7.48699998855591,7.53499984741211,0.047999858856200284
Chile,CHL,Americas,7.3439998626709,6.65899991989136,6.21400022506714,6.66499996185303,6.50799989700317,6.73799991607666,6.95800018310547,7.23299980163574,7.09000015258789,7.09600019454956,0.006000041961669922
China,CHN,Western Pacific,4.5479998588562,4.57000017166138,4.59000015258789,4.60900020599365,4.62900018692017,4.53499984741211,4.44099998474121,4.27600002288818,4.32000017166138,4.36999988555908,0.04999971389770064
Colombia,COL,Americas,10.1110000610352,9.73999977111816,9.05200004577637,8.57199954986572,8.29899978637695,8.69200038909912,8.87199974060059,9.11100006103516,9.70699977874756,9.74400043487549,0.03700065612792969
Comoros,COM,African,4.55100011825562,4.56300020217896,4.5789999961853,4.52799987792969,4.49300003051758,4.44999980926514,4.375,4.30200004577637,4.33599996566772,4.36600017547607,0.03000020980834961
Congo,COD,African,4.22200012207031,4.4850001335144,4.50299978256226,4.44500017166138,4.4060001373291,4.35699987411499,4.27299976348877,4.19299983978271,4.23600006103516,4.25,0.013999938964840197
Democratic Republic of the Congo,COG,African,11.8970003128052,10.0,10.0200004577637,9.95600032806396,9.91199970245361,9.85799980163574,9.76299953460693,9.67000007629395,9.47200012207031,9.2819995880127,-0.19000053405761008
Costa Rica,CRI,Americas,10.1389999389648,9.78400039672852,8.76799964904785,9.05900001525879,8.99899959564209,8.59799957275391,8.14200019836426,9.63199996948242,11.8540000915527,12.7340002059937,0.8800001144409997
Côte d’Ivoire,CIV,African,6.9539999961853,7.22300004959106,4.25400018692017,3.6470000743866,3.10199999809265,2.59899997711182,3.27300000190735,3.21000003814697,3.31699991226196,3.42300009727478,0.10600018501282005
Croatia,HRV,European,13.6780004501343,15.9350004196167,17.2509994506836,17.2900009155273,16.1749992370605,13.1029996871948,11.2080001831055,8.43200016021729,6.93499994277954,7.11399984359741,0.1789999008178702
Cuba,CUB,Americas,3.1800000667572,3.46000003814697,3.28999996185303,2.70000004768372,2.40000009536743,2.0,1.70000004768372,1.70000004768372,1.63800001144409,1.5900000333786,-0.047999978065490057
Cyprus,CYP,European,7.85599994659424,11.7950000762939,15.871000289917,16.0879993438721,14.9079999923706,12.9499998092651,11.0520000457764,8.36999988555908,7.27400016784668,7.23400020599365,-0.03999996185303001
Czechia,CZE,European,6.71099996566772,6.97800016403198,6.95300006866455,6.10799980163574,5.0460000038147,3.95099997520447,2.89000010490417,2.24300003051758,1.93299996852875,1.9099999666214,-0.023000001907349965
Denmark,DNK,European,7.57299995422363,7.52600002288818,6.99700021743774,6.58900022506714,6.16800022125244,6.18100023269653,5.74300003051758,4.97499990463257,4.91300010681152,4.84600019454956,-0.06699991226196023
Djibouti,DJI,Eastern Mediterranean,10.6850004196167,10.7040004730225,10.7290000915527,10.6440000534058,10.5839996337891,10.5100002288818,10.3819999694824,10.2569999694824,10.2950000762939,10.3229999542236,0.02799987792970171
Dominican Republic,DOM,Americas,6.08699989318848,6.72200012207031,7.35200023651123,6.7189998626709,7.60500001907349,7.28299999237061,5.83199977874756,5.73899984359741,5.84499979019165,5.91900014877319,0.07400035858153942
Ecuador,ECU,Americas,3.45799994468689,3.23499989509583,3.08299994468689,3.48000001907349,3.6159999370575,4.59700012207031,3.83599996566772,3.52999997138977,3.96799993515015,4.23799991607666,0.2699999809265101
Egypt,EGY,Eastern Mediterranean,11.8489999771118,12.5970001220703,13.1540002822876,13.1049995422363,13.0520000457764,12.4069995880127,11.7370004653931,11.5920000076294,10.7600002288818,10.1280002593994,-0.6319999694824006
El Salvador,SLV,Americas,4.29699993133545,3.84299993515015,3.69300007820129,4.15399980545044,3.99799990653992,4.41800022125244,4.38500022888184,4.00600004196167,4.1100001335144,4.19600009918213,0.08599996566772994
Equatorial Guinea,GNQ,African,6.72599983215332,6.74100017547607,6.76100015640259,6.69199991226196,6.64400005340576,6.58500003814697,6.48299980163574,6.38299989700317,6.43300008773804,6.46999979019165,0.03699970245361062
Eritrea,ERI,African,5.41200017929077,5.42600011825562,5.44399976730347,5.38199996948242,5.33799982070923,5.28499984741211,5.19299983978271,5.10400009155273,5.14400005340576,5.17199993133545,0.027999877929690165
Estonia,EST,European,12.3280000686646,10.0209999084473,8.63099956512451,7.35200023651123,6.18699979782104,6.76200008392334,5.76000022888184,5.36600017547607,5.11499977111816,5.37900018692017,0.26400041580200995
Eswatini,SWZ,African,26.242000579834,25.5979995727539,24.9710006713867,24.1870002746582,23.4549999237061,22.7180004119873,22.5380001068115,22.3610000610352,22.0830001831055,21.9710006713867,-0.11199951171879974
Ethiopia,ETH,African,2.30399990081787,2.27600002288818,2.25099992752075,2.21799993515015,2.1949999332428,2.16799998283386,2.11999988555908,2.07500004768372,2.08100008964539,2.08200001716614,0.0009999275207497327
Fiji,FJI,Western Pacific,4.40500020980835,4.4229998588562,4.44500017166138,4.39599990844727,4.36299991607666,4.31899976730347,4.23699998855591,4.15799999237061,4.10099983215332,4.07999992370605,-0.020999908447270066
Finland,FIN,European,7.7810001373291,7.68900012969971,8.19299983978271,8.66300010681152,9.37600040435791,8.81799983978271,8.64000034332275,7.36100006103516,6.59499979019165,6.65899991989136,0.0640001296997097
France,FRA,European,8.81099987030029,9.39999961853027,9.92099952697754,10.2919998168945,10.3590002059937,10.0570001602173,9.39700031280518,9.05900001525879,8.42700004577637,8.33800029754639,-0.08899974822998047
French Polynesia,PYF,Western Pacific,14.3140001296997,14.5819997787476,14.8039999008179,14.293999671936,13.7449998855591,13.2559995651245,12.7740001678467,12.3140001296997,12.0959997177124,11.9340000152588,-0.16199970245360085
Gabon,GAB,African,20.3959999084473,20.423999786377,20.4599990844727,20.3430004119873,20.2600002288818,20.1590003967285,19.9820003509521,19.806999206543,20.003999710083,20.1450004577637,0.1410007476806996
Gambia,GMB,African,9.39900016784668,9.41699981689453,9.44099998474121,9.36499977111816,9.3129997253418,9.24899959564209,9.13599967956543,9.02700042724609,9.05599975585938,9.10700035095215,0.051000595092769885
Georgia,GEO,European,19.6319999694824,19.6529998779297,19.4160003662109,17.4379997253418,16.5060005187988,16.6040000915527,13.9390001296997,13.7849998474121,14.3979997634888,14.7419996261597,0.3439998626709002
Germany,DEU,European,5.82399988174438,5.37900018692017,5.23099994659424,4.98099994659424,4.62400007247925,4.12200021743774,3.74600005149841,3.3840000629425,3.04299998283386,3.02500009536743,-0.01799988746643022
Ghana,GHA,African,5.61899995803833,5.93699979782104,6.26900005340576,6.52699995040894,6.80600023269653,5.44999980926514,4.22300004959106,4.15700006484985,4.33099985122681,4.50899982452393,0.17799997329712003
Greece,GRC,European,17.8649997711182,24.4389991760254,27.4659996032715,26.4909992218018,24.8969993591309,23.5389995574951,21.488000869751,19.2919998168945,17.238000869751,15.4739999771118,-1.764000892639201
Guam,GUM,Western Pacific,13.3000001907349,12.1999998092651,11.5,7.59999990463257,6.90000009536743,5.40000009536743,5.15399980545044,4.92899990081787,5.31099987030029,5.67500019073486,0.3640003204345694
Guatemala,GTM,Americas,3.1159999370575,2.76500010490417,3.01699995994568,2.71700000762939,2.50600004196167,2.58299994468689,2.46199989318848,2.40199995040894,2.45900011062622,2.50699996948242,0.047999858856200284
Guinea,GIN,African,4.48999977111816,4.5019998550415,4.51800012588501,4.46799993515015,4.43400001525879,4.39200019836426,4.31799983978271,4.24700021743774,4.2960000038147,4.32999992370605,0.033999919891350316
Guinea-Bissau,GNB,African,2.65799999237061,2.66799998283386,2.6800000667572,2.63499999046326,2.60400009155273,2.56599998474121,2.5,2.43799996376038,2.46600008010864,2.48699998855591,0.020999908447270066
Guyana,GUY,Americas,11.5869998931885,11.7379999160767,11.8959999084473,11.9370002746582,12.003999710083,12.0550003051758,12.043999671936,11.9060001373291,11.8520002365112,11.8129997253418,-0.03900051116939984
Haiti,HTI,Americas,14.7229995727539,14.1000003814697,14.1300001144409,14.0329999923706,13.9650001525879,13.8809995651245,13.7349996566772,13.5920000076294,13.7810001373291,13.914999961853,0.1339998245239009
Honduras,HND,Americas,4.47399997711182,3.75399994850159,4.09600019454956,5.48799991607666,6.14699983596802,6.72700023651123,5.52799987792969,5.64799976348877,5.38600015640259,5.22900009155273,-0.15700006484985973
China HongKong,HKG,Western Pacific,3.42000007629395,3.28999996185303,3.40000009536743,3.29999995231628,3.3199999332428,3.39000010490417,3.08999991416931,2.90300011634827,3.62899994850159,4.2649998664856,0.6359999179840101
Hungary,HUN,European,11.0290002822876,11.0030002593994,10.1759996414185,7.72499990463257,6.81300020217896,5.11499977111816,4.1560001373291,3.70799994468689,3.3989999294281,3.46000003814697,0.06100010871886985
Iceland,ISL,European,7.02799987792969,6.0,5.37599992752075,4.89699983596802,3.97900009155273,2.9779999256134,2.74200010299683,2.7039999961853,2.84200000762939,3.22199988365173,0.37999987602233976
India,IND,South-East Asia,5.63800001144409,5.65199995040894,5.6710000038147,5.60799980163574,5.56500005722046,5.51100015640259,5.41900014877319,5.32999992370605,5.35500001907349,5.39900016784668,0.04400014877318981
Indonesia,IDN,South-East Asia,5.15299987792969,4.46799993515015,4.33599996566772,4.04899978637695,4.51399993896484,4.30100011825562,4.18499994277954,4.51100015640259,4.68699979782104,4.83500003814697,0.1480002403259304
Iran (Islamic Republic of),IRN,Eastern Mediterranean,12.4499998092651,12.6300001144409,10.4399995803833,10.5699996948242,11.0600004196167,12.4300003051758,12.1000003814697,12.039999961853,11.3819999694824,11.1809997558594,-0.2010002136230007
Iraq,IRQ,Eastern Mediterranean,8.15799999237061,7.96500015258789,9.27799987792969,10.5900001525879,10.7130002975464,10.8199996948242,13.0200004577637,12.8620004653931,12.8219995498657,12.8249998092651,0.0030002593993998516
Ireland,IRL,European,15.3529996871948,15.451000213623,13.7349996566772,11.8570003509521,9.9060001373291,8.37399959564209,6.71199989318848,5.73999977111816,4.92799997329712,5.15799999237061,0.23000001907348988
Israel,ISR,European,7.13899993896484,6.85699987411499,6.20800018310547,5.8899998664856,5.25099992752075,4.7979998588562,4.21500015258789,3.99799990653992,3.86100006103516,3.77900004386902,-0.08200001716613992
Italy,ITA,European,8.35900020599365,10.6549997329712,12.1490001678467,12.6829996109009,11.8959999084473,11.6879997253418,11.2110004425049,10.6099996566772,9.88700008392334,9.83600044250488,-0.050999641418460584
Jamaica,JAM,Americas,12.6999998092651,13.9300003051758,15.2510004043579,13.7399997711182,13.5109996795654,13.1920003890991,11.6339998245239,9.10400009155273,8.0019998550415,7.94999980926514,-0.05200004577636008
Japan,JPN,Western Pacific,4.52099990844727,4.30000019073486,4.0,3.59999990463257,3.40000009536743,3.09999990463257,2.79999995231628,2.40000009536743,2.29099988937378,2.33899998664856,0.04800009727477983
Jordan,JOR,Eastern Mediterranean,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0749998092651,15.2749996185303,15.1149997711182,14.9589996337891,14.7150001525879,14.6129999160767,-0.10200023651120027
Kazakhstan,KAZ,European,5.3899998664856,5.28999996185303,5.19999980926514,5.05999994277954,4.92999982833862,4.96000003814697,4.90000009536743,4.82499980926514,4.59000015258789,4.55100011825562,-0.03900003433227006
Kenya,KEN,African,2.84400010108948,2.85400009155273,2.86700010299683,2.82399988174438,2.79399991035461,2.75699996948242,2.6949999332428,2.63499999046326,2.64199995994568,2.64599990844727,0.003999948501590023
Democratic People's Republic of Korea,PRK,South-East Asia,2.94400000572205,2.9539999961853,2.96799993515015,2.9210000038147,2.88800001144409,2.84800004959106,2.77900004386902,2.71300005912781,2.74000000953674,2.76399993896484,0.023999929428100142
Republic of Korea,KOR,Western Pacific,3.40000009536743,3.20000004768372,3.09999990463257,3.5,3.59999990463257,3.70000004768372,3.70000004768372,3.84800004959106,4.14799976348877,4.59700012207031,0.4490003585815394
Kuwait,KWT,Eastern Mediterranean,2.21600008010864,2.61500000953674,2.92199993133545,2.90000009536743,2.20000004768372,2.16000008583069,1.79799997806549,2.07599997520447,2.18199992179871,2.30299997329712,0.12100005149840998
Kyrgyzstan,KGZ,European,8.52999973297119,8.43000030517578,8.32999992370605,8.05000019073486,7.55999994277954,7.21000003814697,6.8899998664856,5.96000003814697,6.32999992370605,6.64300012588501,0.3130002021789595
Lao People's Democratic Republic,LAO,Western Pacific,0.708999991416931,0.712000012397766,0.717000007629395,0.702000021934509,0.691999971866608,0.680000007152557,0.660000026226044,0.640999972820282,0.625999987125397,0.601999998092651,-0.023999989032745916
